,Video Id,Title,Description,Category
921,bsXRfZPo3Mw,Robots Take Over Luggage Duties at Sheraton Los Angeles San Gabriel [Aethon TUG],"Tech Reporter Rich DeMuro takes a look at hotel robots that deliver luggage, room service and lead guests around.",science and technology
922,VkMgJvJCA6M,PRISON BREAK OUT FROM ROBOTS!,"Can you imagine what our life will be in the future when ROBOTS will take over? Ava and Cado are in prison, and only JAILBREAK will save them! 0:00 Prison ...",science and technology
923,ZZzFoi_fuF4,Business of Pizza : Pizza Robots,"A lot of pizzerias might be mom and pop businesses, but the reality is that the pizza industry is valued at over $38 billion in the US alone. Most people know ...",science and technology
924,PBFh02DmT24,Tom and Jerry Tales | Tom&#39;s Robotic Replacement Nightmare | Boomerang UK 🇬🇧,Tom gets kicked out of the house and is replaced with a robot... An EVIL robot! SUBSCRIBE to the Boomerang UK https://goo.gl/RUYTev More from ...,science and technology
925,_PGy3jpFHaw,War Robots VR - Get into pilot’s cabin!,War Robots: The Skirmish virtual reality experience on Steam for free: http://bit.ly/2upGi8T.,science and technology
926,hM6ItEXb_Us,Robots (1/3) Movie CLIP - The Cross-Town Express (2005) HD,CLIP DESCRIPTION: Fender (Robin Williams) introduces Rodney (Ewan McGregor) to transportation in Robo City. FILM DESCRIPTION: For this follow-up to ...,science and technology
927,p9X16KPOgFI,Robots | #TBT Trailer | 20th Century FOX,"Fasten your seat bolts and gear up for a hilarious, heartwarming comedy that's “fun for the whole family” (Clay Smith, Access Hollywood). With the help of his ...",science and technology
928,OmcM683JIgU,This robotic extra thumb can be controlled by moving your toes,"People equipped with an additional, robotic thumb learned to control it with their toes – but prolonged used may come at a cost of their brains being less certain ...",science and technology
929,V758DxSh62c,New kids&#39; games for robots! Leo the truck &amp; car cartoons for kids.,"Do you like to watch car cartoons for kids, such as Leo the truck cartoons in English? Come and watch a new Leo the truck episode in English about construction ...",science and technology
930,qeqZX4SnY6Y,Rivers &amp; Robots - Worship From Home (#WeAreDavidsTent),"This weekend we would have been heading to one of our favourite events here in the UK, David's Tent. We love taking time out to worship Jesus and be with ...",science and technology
931,iFTToTsJuY0,The Robots Roaming the High Seas,"Intelligent, indestructible and with no humans on board, these sailboats are plotting their own course through the waters of San Francisco Bay. If Richard Jenkins ...",science and technology
932,mZh09woIAbI,[WR] 🔥 Everything About Midea Nerium – Detailed Test (Q&amp;A) | War Robots,Hello to every fellow commander and thanks for tuning in! In this video I will be presenting a detailed test video (questions & answers) related to the new ...,science and technology
933,sHg11LAlgCQ,"LOVE, DEATH + ROBOTS Every Ending Explained!","In this video I break down every episode's ending for Netflix's critically acclaimed ""Love, Death and Robots"" from David Fincher and Tim Miller. Check out my ...",science and technology
934,XqhaNUjFI38,Robots in disguise: why do androids have human faces?,"Many robots are designed with a face – like Hitchbot or Pepper robot – yet don't use their 'eyes' to see, or speak through their 'mouth'. Given that some of the ...",science and technology
935,fAURqUnx7gE,Tech’s Most Controversial Startup Makes Drone-Killing Robots,"Founded by Palmer Luckey and backed by Peter Thiel, Anduril is rekindling the connection between the American military and Silicon Valley. Read the full story ...",science and technology
936,DeR43H-lAf8,Rise Of The Living Robots | Answers With Joe,Want to support the channel? Here's how: Patreon: http://www.patreon.com/answerswithjoe Channel Memberships: ...,science and technology
937,Oci-Afyb7pg,OMG! New SHOTGUN MINOS RAMPAGE! Titan Squall War Robots Gameplay WR,OMG! New SHOTGUN MINOS RAMPAGE! Titan Squall War Robots Gameplay WR Join this channel to get access to special perks & rewards like: Extra Coop ...,science and technology
938,u8f5in2PU40,ROBOTS Clip - &quot;I&#39;m gonna be a dad!&quot; (2005),"Watch the official ROBOTS Clip - ""I'm gonna be a dad!"" (2005). Let us know what you think in the comments below! ROBOTS is the animation movie by Chris ...",science and technology
939,g_eLsiAv8w4,Scientists Create the Next Generation of Living Robots,"Scientists at Tufts University and the University of Vermont team up to create the next version of Xenobots – tiny biological robots that self-assemble, carry out ...",science and technology
940,SrceUB8N-nM,Blippi | Rolling Robots | Learning Science For Kids With Blippi | Educational Videos for Kids,"Blippi builds a ROBOT at the Rolling Robots Workshop for kids!. Blippi learns and teaches colors, building, STEM learning, animals and more fun that children ...",science and technology
941,-NEjWgE-78Q,BOXING ROBOTS !!,Unboxing fun Battle Robots Amazon Link ...,science and technology
942,lSQVpOmjE44,THIS ARES IS BRUTAL! Lock &amp; Supress Mk2 War Robots Live Gameplay WR,War Robots Live Stream Gameplay: This Ares is Brutal! Lock & Suppress WR Want to support this stream and channel with a Live-Donation: CLICK HERE: ...,science and technology
943,7gRULBvK1Ls,Virtual Robotics Competition (May Tournament),VRC is a competition centred on the Virtual Robotics Toolkit. It uses LEGO Mindstorms EV3 software to simulate EV3 robots in a virtual environment. Participants ...,science and technology
944,15RApBX8qlE,ROBOTS Clip &#39;I&#39;m Gonna Be A Dad&#39; Official Promo (2005) Animation Adventure HD,"Robots, an animation movie starring Ewan McGregor, Halle Berry & Mel Brooks. Available on Digital & Blu-ray. Even in a world populated entirely by mechanical ...",science and technology
945,IUCqIbYQugo,"LOVE, DEATH &amp; ROBOTS Staffel 2 Kritik Review (2021) Netflix","Inhalt: Die Anthology geht in die nächst Runde und dieses Mal erwarten uns kurze Geschichten über gestrandete Wunder, dem Weihnachtsmann in anderem ...",science and technology
946,m0MLwyPsDP8,Movie ROBOTS | 3D Comparison,Comparison of some well-known robots of Hollywood cinema. It does not focus on anime robots. -Music: Elephants - Huma-Huma -Sources: ...,science and technology
947,ooPzr1vzmGY,Flying Robots - Songify the News #3 - with Buy a Shotgun by Vice President Biden,"#Songify #SongifyTheNews verse 1: Joe Biden sings a song about shotguns, and the buying thereof verse 2: Rand Paul sings about robots, then has an EPIC ...",science and technology
948,XcmR8DxuHBA,Capital STEEZ  - Free The Robots (Official Video),Directed by: www.KRSP.com #LONGLIVESTEELO Purchase Summer Knights Ep now on itunes ...,science and technology
949,NGUbboTjT18,Will robots steal our jobs? - The future of work (2/2) | DW Documentary,Society is facing radical changes. Industry 4.0 - the fourth industrial revolution - is the current trend of automation and data exchange in manufacturing ...,science and technology
950,M8YjvHYbZ9w,Introducing Spot Classic (previously Spot),Spot Classic is a four-legged robot designed for indoor and outdoor operation. It is electrically powered and hydraulically actuated. Spot Classic has a sensor ...,science and technology
951,YdjERhTczAs,The Nano Robots Inside You,"Inside of you, at all times, there are trillions of natural nano robots walking around, taking out the trash, and packaging strands of DNA. Below the calm, ordered ...",science and technology
952,OKse21PN30A,जानवरों के 9 सबसे अजीबोगरीब रोबोट | 9 Advanced &amp; Futuristic Animal Robots That Exist In Real World,"We all have seen robots in our lives,sometimes in films and other times in real world,we have to admit the fact that we are surrounded by robots at all walks of ...",science and technology
953,rVlhMGQgDkY,"Atlas, The Next Generation","A new version of Atlas, designed to operate outdoors and inside buildings. It is specialized for mobile manipulation. It is electrically powered and hydraulically ...",science and technology
954,yiRHv8BEtso,⚡ EL WEYLAND INDESTRUCTIBLE ES IMPARABLE EN LIGA CAMPEÓN | War Robots [WR],warrobots #robotgame #warrobot Hey gente gracias por ser parte de esta gran familia que va creciendo poco a poco! Bienvenidos a todos los nuevos!,science and technology
955,y2NQpO6Cnlc,மெய்மறந்து செல்போன்களை பார்த்து நடப்பவர்களை காக்க 3-வது கண்! | Cell phone | Robotic,"மெய்மறந்து செல்போன்களை பார்த்து நடப்பவர்களை காக்க 3-வது கண்! Watch Polimer News, Tamil Nadu's No.",science and technology
956,kYIfeZcXA9U,"Robots Will Steal Your Job, but That&#39;s OK | Federico Pistono | TEDxVienna","Federico Pistono is an author, social entrepreneur, scientific educator, activist, blogger, and aspiring filmmaker. He is author of the book Robots Will Steal Your ...",science and technology
957,oL1zXvCuGnY,Robotic Prostatectomy,"This 3d medical animation provides an overview about the anatomy of the male urogenital system, with the main focus on the prostate. Prostate cancer is shown ...",science and technology
958,lvmvp6iljm4,If Robots Were In Minecraft,"More Credits: Actors: AdvanceLAMP, KaziniLooper, VizorGames Traps/Programming skills: KaziniLooper Cozmorig: BucketPlanks If you want to act fill out this ...",science and technology
959,IFod6ka5lyI,Robotics! #1 - ประกอบหุ่นต่อสู้สุดฉลาด!! [ เกมส์มือถือ ],ในวันนี้เราจะมาลองประกอบหุ่นยนต์ต่อสู้ที่เราสามารถกำหนดรูปแบบการโจมตีแบบอัตโนมัติได้นะครับ มาดูกันว่าเราจะสามารถเอาชนะหุ่นตัวอื่นๆกันได้หรือไม่!! Android download ...,science and technology
960,Q1G0xYWZx_M,Hyper-realistic humanoid robots,What do you think of when you think of human-like robots? Do you think of evil robots? Terminator robots? What if we told you there was a new kind of ...,science and technology
961,Hxs0q9UoMDQ,VEX Robotics Competition Change Up: 2020 - 2021 Game,"Introducing the 2020-2021 VEX Robotics Competition, Change Up! Click here for more information: ...",science and technology
962,M3SGScaShhw,AGROBOT Robotic Strawberry Harvester,Agrobot E-Series is our innovative generation of robotic strawberry harvesters. These machines have been designed to perform autonomously within the rows in ...,science and technology
963,aJigK4-VzrE,BULWARK Y SU ESCUDÓ IMPENETRABLE EN FFA +GIVEAWAY X5 SHELL || WAR ROBOTS #WRwinShell,Muy buenas amigos Bueno en esta ocasión me gustaría compartirles una partida en todos contra todos con bulwark Un proyecto en el que estado trabajando y ...,science and technology
964,x_zGiqV7Bmk,Will a robotic arm ever have the full functionality of a human limb?,"Improvements in body armor have kept more soldiers alive, but many veterans returning from Iraq or Afghanistan have come back with debilitating injuries.",science and technology
965,s39yi9jWWfs,Robotic Spy Orangutan Meets Real Orangutans For The First Time,"Our most advanced animatronic Spy Creature, Spy Orangutan, meets one the most intelligent animals on earth...Orangutans! Watch how the orangutans in ...",science and technology
